#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type, Distance (")
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string, float
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type,distance
calibration,HST,CALNIC,NICMOS/NIC3,HST,BLANK,,POST-SAA-DARK,,n626q4030,189.216334404,13.1694234306,3,52664.08091435,486.71817,52674.9349883,CAL/NIC,12.9183715814371
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69n4m020,189.2161500377,13.16243128854,3,51949.720174456,0,51950.18983792,CAL/STIS,16.0301257682853
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69n4m030,189.2161500377,13.16243128854,3,51949.7217022338,0,51950.18891204,CAL/STIS,16.0301257682853
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69n4m040,189.2161500377,13.16243128854,3,51949.7225122338,0,51950.19141201,CAL/STIS,16.0301257682853
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69n4m050,189.2161500377,13.16243128854,3,51949.7232300116,0,51950.19061344,CAL/STIS,16.0301257682853
calibration,HST,CALCOS,COS/FUV,HST,G160M,UV,DEUTERIUM,,lf4j5adnq,189.2047760849,13.17354734267,2,60297.0699832986,125.024,60297.86675919,CAL/COS,38.1768835889744
calibration,HST,CALCOS,COS/FUV,HST,G130M,UV,DEUTERIUM,,lf4j5adqq,189.2047760849,13.17354734267,2,60297.0769392014,440.032,60297.86714113,CAL/COS,38.1768835889744
science,HST,CALWF3,WFC3/UVIS,HST,F657N,OPTICAL,NGC4569-HALPHA,GALAXY;DISK;SPIRAL;STAR FORMING REGION,ifab91010,189.2076,13.16286944444,3,60297.0669539005,2245,60297.90912029,GO,41.2516307499578
calibration,HST,CALCOS,COS/FUV,HST,G130M,UV,DEUTERIUM,,lf4j5adwq,189.2043718355,13.17446986509,2,60297.0999599537,440.032,60297.86712956,CAL/COS,41.7454508008029
calibration,HST,CALCOS,COS/FUV,HST,G160M,UV,DEUTERIUM,,lf4j5adyq,189.2043718355,13.17446986509,2,60297.1100525463,440.032,60297.86714113,CAL/COS,41.7454508008029
calibration,HST,CALNIC,NICMOS/NIC1,HST,BLANK,,POST-SAA-DARK,,n626q5010,189.2278998329,13.17710213201,3,52664.14983796,486.71817,52674.9349883,CAL/NIC,82.1154035306806
calibration,HST,CALNIC,NICMOS/NIC1,HST,BLANK,,POST-SAA-DARK,,n626q4010,189.227930943,13.17745438358,3,52664.0808912,486.71817,52674.9349883,CAL/NIC,83.0037133618773
calibration,HST,CALNIC,NICMOS/NIC2,HST,BLANK,,POST-SAA-DARK,,n626q5020,189.2352003426,13.18333237148,3,52664.14984954,486.71817,52674.9349883,CAL/NIC,111.93875510492
calibration,HST,CALNIC,NICMOS/NIC2,HST,BLANK,,POST-SAA-DARK,,n626q4020,189.2352314643,13.18368462195,3,52664.08090278,486.71817,52674.9349883,CAL/NIC,112.845151259944
science,HST,CALACS,ACS/WFC,HST,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,jdh115010,189.2339166667,13.12930555556,3,58481.1093096875,2180,58663.94673603,GO,115.163897937686
science,HST,HAP-SVM,ACS/WFC,HAP,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,hst_15140_15_acs_wfc_f435w_jdh115,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,HAP,115.987073322749
science,HST,HAP-MVM,ACS/WFC,HAP,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,hst_skycell-p1636x07y07_acs_wfc_f435w_all,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,,116.057430677786
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,IPTF13BDL,GALAXY;UNDESIGNATED,hst_15140_15_acs_wfc_total_jdh115,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,HAP,116.067903074896
science,HST,HAP-MVM,ACS/WFC,HAP,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,hst_skycell-p1636x07y08_acs_wfc_f435w_all,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,,123.716093829375
calibration,HST,CALWF3,WFC3/UVIS,HST,F373N,Optical,BIAS,,idvf09010,189.218191681,13.23588375337,3,58481.1081805556,0,58481.49898147,CAL/WFC3,155.993806690297
calibration,HST,CALWF3,WFC3/IR,HST,F153M,INFRARED,DARK-EARTH-CALIB,,idtn11kmq,189.2182310585,13.23594561898,3,58481.1479738773,102.934334,58481.19653937,CAL/WFC3,174.769888446505
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_09_acs_wfc_f606w_jbz209,189.1825066667,13.25920277778,3,56246.13573962,820,56611.41478005,HAP,204.696670704502
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_10_acs_wfc_f606w_jbz210,189.1825066667,13.25920277778,3,56254.12932795,820,56619.27642352,HAP,204.697998201251
science,HST,HAP-MVM,ACS/WFC,HAP,F606W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_skycell-p1636x07y08_acs_wfc_f606w_all,189.1825066667,13.25920277778,3,56246.13573962,1640,56619.27642352,,204.698513053132
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_10_acs_wfc_total_jbz210,189.1825066667,13.25920277778,3,56254.12108721,1858,56619.27642352,HAP,204.703723708387
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_09_acs_wfc_f814w_jbz209,189.1825066667,13.25920277778,3,56246.12749888,1038,56611.41206012,HAP,204.713177642861
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_09_acs_wfc_total_jbz209,189.1825066667,13.25920277778,3,56246.12749888,1858,56611.41478005,HAP,204.723941331955
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_12878_10_acs_wfc_f814w_jbz210,189.1825066667,13.25920277778,3,56254.12108721,1038,56619.27358789,HAP,204.731076528213
science,HST,HAP-MVM,ACS/WFC,HAP,F814W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,hst_skycell-p1636x07y08_acs_wfc_f814w_all,189.1825066667,13.25920277778,3,56246.12749888,2076,56619.27358789,,204.784500386728
calibration,HST,CALACS,ACS/WFC,HST,F502N,OPTICAL,BIAS,,jc5db6aqq,189.1664558226,13.35553140763,1,56254.195265706,0,56254.27074065,CAL/ACS,206.348392698408
calibration,HST,CALACS,ACS/WFC,HST,F502N,OPTICAL,DARK,,jc5db6arq,189.1664558226,13.35553140763,1,56254.1968512731,1040,56254.38648147,CAL/ACS,206.348392698408
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,jbz209010,189.1825066667,13.25920277778,3,56246.1274988773,1038,56611.41206012,GO,207.161254717794
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,jbz209020,189.1825066667,13.25920277778,3,56246.1357396181,820,56611.41478005,GO,207.161254717794
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,jbz210010,189.1825066667,13.25920277778,3,56254.1210871875,1038,56619.27358789,GO,207.161254717794
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,IC-3583,GALAXY;AMORPHOUS IRREGULAR,jbz210020,189.1825066667,13.25920277778,3,56254.1293279282,820,56619.27642352,GO,207.161254717794
science,HST,CALACS,ACS/WFC,HST,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jdxr32010,189.2371457545,13.06889277805,3,58834.7865003472,3554,58835.27885414,GO,221.296146336347
science,HST,CALACS,ACS/WFC,HST,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,jdxr32020,189.2371457545,13.06889277805,3,58834.803268831,3215,58835.38307861,GO,221.296146336347
science,HST,HAP-SVM,ACS/WFC,HAP,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_15654_32_acs_wfc_f606w_jdxr32,189.2369534013,13.06935794392,3,58834.78650037,3554,58835.27885414,HAP,224.860659314629
science,HST,HAP-MVM,ACS/WFC,HAP,F606W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_skycell-p1636x07y07_acs_wfc_f606w_all,189.2369534013,13.06935794392,3,58834.78650037,3554,58835.27885414,,224.866831707074
science,HST,HAP-MVM,ACS/WFC,HAP,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_skycell-p1636x07y07_acs_wfc_f814w_all,189.2371457545,13.06889277805,3,58834.80326882,3215,58835.38307861,,224.879267148899
science,HST,HAP-SVM,ACS/WFC,HAP,F814W,OPTICAL,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_15654_32_acs_wfc_f814w_jdxr32,189.2371457545,13.06889277805,3,58834.80326882,3215,58835.38307861,HAP,224.891305011843
science,HST,HAP-SVM,ACS/WFC,HAP,detection,,ANY,UNIDENTIFIED;PARALLEL FIELD,hst_15654_32_acs_wfc_total_jdxr32,189.2371457545,13.06889277805,3,58834.78650037,6769,58835.38307861,HAP,224.908261044179
science,HST,HAP-MVM,ACS/WFC,HAP,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,hst_skycell-p1636x06y07_acs_wfc_f435w_all,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,,242.943994373109
science,HST,HAP-MVM,ACS/WFC,HAP,F435W,OPTICAL,IPTF13BDL,GALAXY;UNDESIGNATED,hst_skycell-p1636x06y08_acs_wfc_f435w_all,189.2339166667,13.12930555556,3,58481.1093097,2180,58663.94673603,,243.064956179458
calibration,HST,CALWFPC2,WFPC2,HST,F1042M;F437N,Optical,DARK,,u8gy1401m,189.1344671,13.09983342503,2,52664.0800585301,1000,52666.88656248,CAL/WF2,268.602424716262
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F218W,UV,EARTH-CALIB,,u8guan01m,189.1346324559,13.09964221328,2,52664.1085307523,500,52666.89104164,CAL/WF2,268.605760501571
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F255W,UV,EARTH-CALIB,,u8guan02m,189.1346324559,13.09964221328,2,52664.1161696412,160,52666.89163192,CAL/WF2,268.605760501571
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F300W,UV,EARTH-CALIB,,u8guan03m,189.1346324559,13.09964221328,2,52664.1196418634,0.3,52666.89424768,CAL/WF2,268.605760501571
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F336W,Optical,EARTH-CALIB,,u8guan04m,189.1346324559,13.09964221328,2,52664.1217251968,0.18,52666.89474532,CAL/WF2,268.605760501571
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F218W,UV,EARTH-CALIB,,u8gu8f01m,189.1342707797,13.09967237191,2,52664.175197419,500,52666.86828698,CAL/WF2,269.502410037305
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F255W,UV,EARTH-CALIB,,u8gu8f02m,189.1342707797,13.09967237191,2,52664.1828363079,160,52666.87302076,CAL/WF2,269.502410037305
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F300W,UV,EARTH-CALIB,,u8gu8f03m,189.1342707797,13.09967237191,2,52664.1863085301,0.3,52666.87388877,CAL/WF2,269.502410037305
calibration,HST,CALWFPC2,WFPC2/WFC,HST,F336W,Optical,EARTH-CALIB,,u8gu8f04m,189.1342707797,13.09967237191,2,52664.1883918634,0.18,52666.87795131,CAL/WF2,269.502410037305
calibration,HST,CALWFPC2,WFPC2,HST,F1042M;F437N,Optical,DARK,,u8gy1501m,189.1344361356,13.09948116028,2,52664.1508918634,1000,52666.89648144,CAL/WF2,269.505760375858
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69j1c010,189.2204997911,13.2480449229,3,52016.6778778588,0,52016.8829513,CAL/STIS,282.14852688866
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69j1c020,189.2204997911,13.2480449229,3,52016.6891508449,0,52016.97384248,CAL/STIS,282.14852688866
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69j1c030,189.2204997911,13.2480449229,3,52016.6906786227,0,52016.97469901,CAL/STIS,282.14852688866
calibration,HST,CALSTIS,STIS/CCD,HST,MIRVIS,Optical,BIAS,,o69j1c040,189.2204997911,13.2480449229,3,52016.6914889699,0,52016.97415498,CAL/STIS,282.14852688866
