target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66959348279,-0.01335158237409,3,50865.3997177431,384.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963322379,-0.01329495686917,3,50865.4591860764,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963322379,-0.01329495686917,3,50865.4753898148,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963108538,-0.01328651262218,3,50865.52643519,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963108538,-0.01328651262218,3,50865.5426228356,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66921827461,-0.01262771062235,3,50828.6402271181,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66922665001,-0.01261301143283,3,50828.6564308218,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963924153,-0.0132926669329,3,50865.5936413542,1024.0,17
NGC1068,GALAXY-SEYFERT-SPIRAL,40.66963108538,-0.01328651262218,3,50865.6098450579,1024.0,17
NGC1068,GALAXY-SPIRAL,40.66966825618,-0.01406652788668,3,54377.33006944,959.84497,19
NGC1068,GALAXY-SPIRAL,40.66967332926,-0.0140733027056,3,54377.332166088,1343.968994,19
NGC1068,GALAXY-SEYFERT-NLR,40.66954166667,-0.01347222222222,1,51040.8119318287,0.7,16
NGC1068-OFFSET,GALAXY-SPIRAL-SEYFERT-NLR-JET,40.669625,-0.01338055555556,1,51443.5936721065,12.1,24
NGC1068-SEQ1,GALAXY-SPIRAL-SEYFERT-NLR-JET,40.66960415216,-0.01327874881109,3,51809.1170582986,2294.0,24
NGC1068-SEQ2,GALAXY-SPIRAL-SEYFERT-NLR-JET,40.66959258292,-0.0133126843926,3,51809.3286323727,1412.0,24
NGC1068-OFFSET,GALAXY-SPIRAL-SEYFERT-NLR-JET,40.669625,-0.01338055555556,1,51809.1121746181,12.1,24
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66962916667,-0.01328055555556,3,51557.1102631134,600.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66961696535,-0.01334992118785,3,51557.1643601505,720.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66960476403,-0.01341928682012,3,51557.1740131134,720.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66962916667,-0.01328055555556,3,51557.2314553241,800.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66961696535,-0.01334992118785,3,51557.242033831,846.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66960476403,-0.01341928682012,3,51557.2531449421,960.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66962916667,-0.01328055555556,3,51557.2985616088,720.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66961696535,-0.01334992118785,3,51557.3092331018,720.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66960476403,-0.01341928682012,3,51557.3199042014,821.0,14
NGC1068-HOTSPOT,GALAXY-SEYFERT-HOTSPOT,40.66962916667,-0.01328055555556,1,51557.1047782755,4.1,14
NGC1068,GALAXY-SEYFERT-,40.66352635645,-0.01920367548179,3,49689.5661695949,500.0,12
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.2092240394,140.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.2120032755,300.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.2182532755,300.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.223808831,600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.2710310532,300.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.2765866088,600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.286308831,600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.3376977199,1200.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.3543643866,600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.405058831,1200.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.4217254977,300.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.4272810532,600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.4717254977,800.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.4828366088,1600.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.5390851505,140.0,27
NGC1068,GALAXY-SPIRAL-SEYFERT-NUCLEUS-BLR-NLR-,40.66171850583,-0.01707816262338,3,49734.5418643866,300.0,27
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.5772808218,1200.0,9
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.593253044,1200.0,9
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.6425585995,2300.0,9
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.7092252662,1100.0,9
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.724503044,1200.0,9
NGC1068-NUC,GALAXY-NUCLEUS-,40.66456773944,-0.02059658835892,3,50041.7883919329,600.0,9
NGC1068,GALAXY-SPIRAL,40.67684035253,-0.008914288963874,3,52090.0640608449,160.0,19
NGC1068,GALAXY-SPIRAL,40.67684035253,-0.008914288963874,3,52090.066840081,400.0,19
NGC1068,GALAXY-BULGE,40.67756514347,-0.01061004415649,3,54328.1217239931,400.0,7
NGC1068,GALAXY-BULGE,40.67756514347,-0.01061004415649,3,54328.1279739931,400.0,7
NGC1068,GALAXY-SEYFERT-,40.6697641666667,-0.0132727777777778,2,48129.6578074074,900.0,12
NGC1068,GALAXY-SEYFERT-,40.6697641666667,-0.0132727777777778,2,48129.6744726505,180.0,12
